emp_length,state,homeownership,annual_income,debt_to_income,delinq_2y,earliest_credit_line,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,total_collection_amount_ever,accounts_opened_24m,num_satisfactory_accounts,num_accounts_120d_past_due,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,public_record_bankrupt,loan_amount,term,interest_rate,installment,loan_status,balance,paid_total,credit_line_utilization,credit_utilization,num_accounts_past_due,cc_utilization,delinquent_history,credit_duration,has_credit_inquiries_last_12m,has_collection_accounts,has_accounts_opened_24m,has_bankrupt_history,has_past_due_accounts,debt_limit_exceded,is_bad_loan,is_homeowner
2.0,CA,RENT,60000.0,16.33,0,2006,0,29,14,87978,41771,0,5,14,0.0,0,3,37200,12,6,4,0,89.7,0,3600,36,6.08,109.65,Fully Paid,0.0,3608.508,48.28,47.48,0.0,50.0,True,15,False,False,True,False,False,False,0,False
10.0,CA,MORTGAGE,349000.0,5.19,0,2003,4,37,14,682431,28368,263,10,14,0.0,0,4,16700,12,8,6,1,100.0,0,16000,36,19.03,586.74,Current,14635.95,2313.13,37.84,4.16,0.0,66.67,True,18,True,True,True,False,False,False,0,True
1.0,CT,RENT,21800.0,8.76,0,2006,0,10,8,16900,5907,0,8,8,0.0,0,4,14700,10,8,4,0,100.0,0,4000,36,7.97,125.3,Current,3601.11,497.66,80.0,34.95,0.0,80.0,True,15,False,False,True,False,False,False,0,False
8.0,CA,RENT,35000.0,26.65,0,2011,0,11,6,45268,19794,100,3,6,0.0,0,2,5200,8,4,3,0,90.9,0,7825,36,5.31,235.62,Current,7219.34,704.55,54.55,43.73,0.0,50.0,True,10,False,True,True,False,False,True,0,False
2.0,NM,MORTGAGE,130000.0,16.73,1,1998,1,24,10,247590,39935,0,2,10,0.0,0,4,13000,15,6,6,2,83.3,0,18000,60,21.45,491.53,Current,17302.45,1912.5,41.67,16.13,0.0,40.0,False,23,True,False,True,False,False,True,0,True
3.0,TN,MORTGAGE,38000.0,81.68,0,2001,1,41,20,398493,111630,0,4,20,0.0,0,13,98900,33,16,15,2,100.0,0,8000,36,12.62,268.09,Current,7252.48,1066.75,48.78,28.01,0.0,48.48,True,20,True,False,True,False,False,False,0,True
4.0,OH,MORTGAGE,45000.0,23.01,0,2004,2,36,12,95048,20166,750,5,12,0.0,0,1,4500,26,8,2,2,91.7,0,12000,36,16.02,422.01,Fully Paid,0.0,12007.2624000046,33.33,21.22,0.0,30.77,True,17,True,True,True,False,False,True,0,True
3.0,MD,MORTGAGE,75000.0,17.97,0,2003,2,46,23,139543,49049,0,7,23,0.0,0,8,81200,42,22,10,2,95.7,0,40000,36,9.44,1280.2,Current,36092.05,5068.36,50.0,35.15,0.0,52.38,True,18,True,False,True,False,False,False,0,True
2.0,OH,MORTGAGE,35000.0,35.56,0,2007,3,16,8,76236,36051,239,1,8,0.0,0,2,8000,6,4,3,1,93.8,0,12800,60,23.88,367.34,Current,12335.89,1435.4,50.0,47.29,0.0,66.67,True,14,True,True,True,False,False,True,0,True
10.0,TX,MORTGAGE,128000.0,11.61,0,2002,0,21,11,225203,98878,0,5,11,0.0,0,4,44500,13,8,6,0,100.0,0,10000,36,5.32,301.15,Current,8965.88,1201.64,52.38,43.91,0.0,61.54,True,19,False,False,True,False,False,False,0,True
1.0,VA,MORTGAGE,115000.0,22.79,0,1994,1,34,11,120600,64800,0,5,11,0.0,0,1,38200,17,7,2,3,100.0,0,20000,36,7.34,620.66,Current,18495.86,1853.82,32.35,53.73,0.0,41.18,True,27,True,False,True,False,False,False,0,True
3.0,CT,RENT,60000.0,19.96,0,2002,2,25,11,60999,39652,268,6,11,0.0,0,5,22400,14,9,8,0,96.0,0,12000,36,10.9,392.3,Current,11142.36,1169.63,44.0,65.0,0.0,64.29,True,19,True,True,True,False,False,False,0,False
0.0,NJ,MORTGAGE,140000.0,11.5,0,2011,4,31,23,592796,46070,0,6,23,,0,11,68800,24,19,11,1,97.0,0,18000,60,11.98,400.22,Current,17331.81,1188.68,74.19,7.77,,79.17,True,10,True,False,True,False,False,False,0,True
10.0,NC,RENT,56000.0,13.97,0,1995,0,11,5,47200,22664,0,2,5,0.0,0,1,22000,7,4,2,0,100.0,1,22000,60,9.93,466.68,Current,20847.27,1854.58,45.45,48.02,0.0,57.14,True,26,False,False,True,True,False,True,0,False
4.0,LA,MORTGAGE,77000.0,33.85,0,2007,0,22,12,184198,155876,0,7,12,0.0,0,5,16000,9,9,6,0,95.5,0,16000,36,19.42,589.9,Current,14990.94,1752.44,54.55,84.62,0.0,100.0,True,14,False,False,True,False,False,True,0,True
10.0,CA,RENT,130000.0,9.78,0,2001,1,23,10,75824,61905,0,2,10,0.0,0,4,16800,19,9,7,0,100.0,0,35000,36,14.07,1197.41,Fully Paid,0.0,35043.4980833904,43.48,81.64,0.0,47.37,True,20,True,False,True,False,False,True,0,False
10.0,IL,RENT,90000.0,20.84,0,1999,1,17,8,114092,65205,0,0,8,0.0,0,4,71500,10,6,5,0,100.0,0,25000,60,15.04,595.28,Current,24143.51,1764.95,47.06,57.15,0.0,60.0,True,22,True,False,False,False,False,False,0,False
9.0,CA,RENT,40552.0,19.12,0,2007,2,18,13,60725,16227,0,0,13,0.0,0,5,18000,14,12,6,0,100.0,0,12500,36,7.97,391.54,Current,11253.57,1560.63,72.22,26.72,0.0,85.71,True,14,True,False,False,False,False,False,0,False
10.0,MA,RENT,52000.0,17.96,0,2004,5,12,6,53506,38716,0,4,6,0.0,0,4,27800,10,5,5,0,100.0,0,15000,60,16.02,364.94,Current,14499.3,1081.47,50.0,72.36,0.0,50.0,True,17,True,False,True,False,False,False,0,False
10.0,NJ,RENT,34000.0,28.34,0,1999,2,18,12,24100,8602,299,3,12,0.0,0,3,12900,14,12,9,0,88.9,0,1000,36,18.06,36.19,Current,913.51,143.76,66.67,35.69,0.0,85.71,True,22,True,True,True,False,False,False,0,False
10.0,CT,OWN,135000.0,29.62,0,2000,10,47,15,578066,128851,0,6,15,0.0,0,7,68800,24,10,10,4,100.0,0,30000,36,10.91,980.89,Current,27128.58,3887.19,31.91,22.29,0.0,41.67,True,21,True,False,True,False,False,False,0,True
10.0,MD,MORTGAGE,90000.0,20.35,0,2003,0,29,9,434616,57303,0,4,9,0.0,0,3,40200,14,5,4,5,75.9,0,25000,60,9.43,524.2,Current,24009.03,1559.5,31.03,13.18,0.0,35.71,True,18,False,False,True,False,False,False,0,True
0.0,MD,RENT,140000.0,14.68,1,1999,0,16,11,138789,48708,1561,0,11,0.0,0,4,12500,9,7,5,0,87.5,0,5000,36,13.59,169.9,Fully Paid,0.0,5162.231953718,68.75,35.1,0.0,77.78,False,22,False,True,False,False,False,False,0,False
10.0,ME,MORTGAGE,79700.0,20.28,0,1986,2,43,25,314661,64613,0,5,25,0.0,0,9,63200,34,19,12,4,100.0,0,3000,36,7.97,93.97,Current,2624.82,468.52,58.14,20.53,0.0,55.88,True,35,True,False,True,False,False,False,0,True
3.0,OH,RENT,27976.0,18.19,0,2010,1,18,15,38934,31392,1106,3,15,0.0,0,2,8200,7,6,3,0,94.4,0,10000,36,15.04,346.85,Current,9327.09,1032.19,83.33,80.63,0.0,85.71,True,11,True,True,True,False,False,True,0,False
6.0,MD,RENT,65000.0,14.66,0,1998,2,36,26,69425,26574,392,10,26,0.0,0,3,30100,27,24,12,0,94.3,0,28000,60,25.81,835.19,Current,27285.99,2465.42,72.22,38.28,0.0,88.89,True,23,True,True,True,False,False,False,0,False
10.0,VA,MORTGAGE,70000.0,24.65,0,2005,1,23,10,404759,59164,0,5,10,0.0,0,1,5700,12,6,2,2,90.9,0,12000,60,19.42,314.07,Current,11635.12,974.13,43.48,14.62,0.0,50.0,True,16,True,False,True,False,False,True,0,True
2.0,CA,MORTGAGE,82000.0,18.45,0,1998,0,27,15,83421,67635,0,6,14,0.0,0,2,5000,19,12,8,2,91.7,1,17000,60,24.85,497.48,Current,16242.06,2487.4,55.56,81.08,0.0,63.16,True,23,False,False,True,True,False,True,0,True
8.0,GA,MORTGAGE,99000.0,9.91,0,2012,2,20,13,231608,26245,1047,10,13,0.0,0,4,14800,13,9,6,1,100.0,0,15700,60,29.69,504.97,Current,15464.07,984.04,65.0,11.33,0.0,69.23,True,9,True,True,True,False,False,True,0,True
10.0,MN,RENT,67000.0,13.65,0,2004,1,13,8,40093,30408,0,7,8,0.0,0,3,4100,7,5,4,0,92.3,0,15000,60,18.06,381.4,Current,14197.97,1891.95,61.54,75.84,0.0,71.43,True,17,True,False,True,False,False,True,0,False
10.0,CA,RENT,33395.0,20.88,1,2007,2,13,9,26309,19046,0,6,9,0.0,0,4,7200,7,7,4,0,92.3,1,4800,36,14.07,164.22,Current,4472.37,485.16,69.23,72.39,0.0,100.0,False,14,True,False,True,True,False,False,0,False
3.0,TX,OWN,72000.0,27.03,0,2008,3,8,7,88342,48646,0,2,7,0.0,0,1,14000,5,5,5,0,100.0,0,30000,36,17.09,1070.93,Current,27369.75,4226.75,87.5,55.07,0.0,100.0,True,13,True,False,True,False,False,True,0,True
8.0,CA,RENT,38000.0,4.26,0,2006,0,9,4,11978,7072,0,0,4,0.0,0,1,500,4,2,1,0,77.8,0,30000,60,19.42,785.17,Fully Paid,0.0,31059.99,44.44,59.04,0.0,50.0,True,15,False,False,False,False,False,True,0,False
5.0,OR,MORTGAGE,52140.0,47.36,0,2005,3,30,16,492232,227842,0,6,16,0.0,0,1,2200,7,4,2,2,93.1,0,36000,60,11.99,800.62,Current,34209.71,3154.52,53.33,46.29,0.0,57.14,True,16,True,False,True,False,False,True,0,True
4.0,TX,RENT,180000.0,8.95,1,2006,1,32,20,427803,44122,0,11,20,0.0,0,6,12400,19,17,13,5,87.5,0,39275,36,10.9,1283.96,Current,36468.01,3923.24,62.5,10.31,0.0,89.47,False,15,True,False,True,False,False,True,0,False
0.0,MD,RENT,68810.0,14.88,0,2003,7,20,16,57890,44015,382,5,16,0.0,0,2,6800,8,6,4,0,100.0,0,15575,60,11.98,346.3,Current,14996.83,972.22,80.0,76.03,0.0,75.0,True,18,True,True,True,False,False,True,0,False
3.0,NJ,OWN,125000.0,8.38,0,2006,7,18,10,396146,48698,0,8,10,0.0,0,6,56300,14,8,7,3,100.0,0,10000,60,21.85,275.34,Current,9715.1,813.88,55.56,12.29,0.0,57.14,True,15,True,False,True,False,False,False,0,True
5.0,GA,MORTGAGE,165000.0,12.03,0,1994,1,31,9,551693,63861,0,3,9,0.0,0,2,35500,14,4,3,6,100.0,0,6000,36,9.44,192.03,Current,5264.37,957.0,29.03,11.58,0.0,28.57,True,27,True,False,True,False,False,False,0,True
2.0,NY,RENT,65000.0,8.47,0,1997,0,17,9,37700,14544,0,0,9,0.0,0,4,27400,13,9,8,0,88.2,0,25375,60,12.62,572.44,Current,23814.63,2844.41,52.94,38.58,0.0,69.23,True,24,False,False,False,False,False,False,0,False
10.0,CT,MORTGAGE,124000.0,18.08,3,2001,1,22,17,304198,51416,329,2,17,0.0,0,6,7300,15,10,8,1,81.8,0,25000,36,15.05,867.25,Current,22161.14,4315.35,77.27,16.9,0.0,66.67,False,20,True,True,True,False,False,True,0,True
5.0,CA,OWN,90000.0,16.67,1,2005,0,14,6,312880,14187,0,2,6,0.0,0,0,0,6,2,1,3,64.3,0,7000,36,7.35,217.27,Current,6295.98,863.36,42.86,4.53,0.0,33.33,False,16,False,False,True,False,False,True,0,True
10.0,MI,OWN,55000.0,29.63,0,1984,2,50,15,71229,42512,0,8,13,0.0,0,3,17500,44,13,7,1,97.5,1,22000,60,23.87,631.24,Current,21407.5,1952.07,30.0,59.68,0.0,29.55,True,37,True,False,True,True,False,True,0,True
10.0,AL,OWN,96000.0,10.09,0,2003,5,25,7,65800,35157,0,2,7,0.0,0,4,54000,12,7,5,4,100.0,0,35000,36,12.61,1172.73,Current,32559.72,3493.67,28.0,53.43,0.0,58.33,True,18,True,False,True,False,False,False,0,True
4.0,CO,MORTGAGE,198000.0,24.68,1,1983,3,24,18,776505,86150,0,2,16,,0,7,57840,18,13,13,3,92.0,0,35000,60,15.05,833.57,Current,33391.61,3275.75,75.0,11.09,,72.22,False,38,True,False,True,False,False,False,0,True
10.0,TX,MORTGAGE,71000.0,18.8,0,2001,1,16,9,234532,110530,0,3,9,0.0,0,2,18300,6,4,2,1,87.5,0,5000,36,9.43,160.01,Current,4634.99,477.41,56.25,47.13,0.0,66.67,True,20,True,False,True,False,False,False,0,True
7.0,PA,RENT,65000.0,33.42,0,2007,2,17,14,104914,75514,0,5,14,0.0,0,3,10000,12,11,11,0,100.0,1,32000,36,16.02,1125.35,Current,29150.98,4472.92,82.35,71.98,0.0,91.67,True,14,True,False,True,True,False,True,0,False
10.0,FL,RENT,130000.0,2.83,0,1996,1,49,8,331197,169125,0,4,8,0.0,0,0,54500,17,4,0,4,100.0,0,40000,60,7.34,798.49,Current,38328.35,2379.16,16.33,51.06,0.0,23.53,True,25,True,False,True,False,False,False,0,False
5.0,TX,MORTGAGE,37000.0,0.81,0,2008,1,8,3,120667,28,0,2,3,0.0,0,1,1500,3,2,1,3,75.0,0,3000,36,9.43,96.01,Current,2780.98,284.89,37.5,0.02,0.0,66.67,True,13,True,False,True,False,False,True,0,True
10.0,CA,RENT,60000.0,23.02,0,2006,6,16,11,78736,43881,0,4,11,0.0,0,5,9100,11,8,5,0,87.5,1,7000,36,23.87,274.16,Current,6727.48,539.04,68.75,55.73,0.0,72.73,True,15,True,False,True,True,False,False,0,False
4.0,VT,RENT,80000.0,31.02,0,1997,2,15,5,95567,61874,0,2,5,0.0,0,1,27300,3,2,1,0,100.0,0,24000,36,10.42,779.16,Current,21687.05,3048.5,33.33,64.74,0.0,66.67,True,24,True,False,True,False,False,False,0,False
6.0,NY,RENT,30720.0,37.81,1,2008,0,30,16,69600,70636,0,0,16,0.0,0,6,10400,16,12,8,0,41.4,0,9600,36,17.09,342.7,Current,8758.31,1361.69,53.33,101.49,0.0,75.0,False,13,False,False,False,False,False,False,0,False
10.0,NY,RENT,40000.0,14.58,0,2002,0,25,13,56285,16738,0,3,13,0.0,0,3,33300,24,12,8,0,100.0,0,20000,36,6.07,609.08,Current,18468.54,1820.5,52.0,29.74,0.0,50.0,True,19,False,False,True,False,False,False,0,False
4.0,TX,MORTGAGE,29250.0,13.7,0,1979,1,22,12,170300,12071,0,9,12,0.0,0,4,21800,17,11,7,2,88.9,1,18000,36,9.43,576.01,Current,16686.05,1718.6,54.55,7.09,0.0,64.71,True,42,True,False,True,True,False,False,0,True
10.0,FL,MORTGAGE,50000.0,29.4,0,1985,1,29,17,143500,35303,0,4,17,0.0,0,5,32000,25,15,12,1,96.6,0,18000,60,13.58,414.92,Current,17575.17,802.68,58.62,24.6,0.0,60.0,True,36,True,False,True,False,False,False,0,True
8.0,CA,RENT,132300.0,3.54,0,2004,3,27,8,44276,5449,0,5,8,0.0,0,1,21000,19,7,2,0,100.0,0,40000,60,11.99,889.58,Late (31-120 days),40000.0,0.0,29.63,12.31,0.0,36.84,True,17,True,False,True,False,False,True,1,False
10.0,CT,RENT,79000.0,10.97,0,2007,0,12,7,36433,15976,0,0,7,0.0,0,4,8800,9,6,6,1,100.0,1,17500,36,11.98,581.09,Current,16268.64,1731.62,58.33,43.85,0.0,66.67,True,14,False,False,False,True,False,True,0,False
10.0,CA,OWN,80000.0,3.77,0,2000,0,19,6,52502,9206,0,0,6,0.0,0,1,43200,10,5,1,0,100.0,0,35000,36,5.32,1054.02,Current,30465.71,5259.76,31.58,17.53,0.0,50.0,True,21,False,False,False,False,False,False,0,True
9.0,CO,MORTGAGE,90000.0,25.33,0,1994,2,28,21,395377,68184,0,9,21,,0,9,54200,19,16,9,3,93.0,0,35000,60,12.62,789.57,Current,32847.77,3923.31,75.0,17.25,,84.21,True,27,True,False,True,False,False,False,0,True
10.0,AL,MORTGAGE,63000.0,7.54,2,2004,0,29,7,141687,7655,0,4,7,0.0,0,2,4300,9,5,5,2,69.0,0,24000,60,15.05,571.59,Current,22612.69,2817.82,24.14,5.4,0.0,55.56,False,17,False,False,True,False,False,True,0,True
10.0,WI,MORTGAGE,85000.0,17.83,0,1993,3,26,8,388885,110146,0,6,8,0.0,0,1,11400,16,4,3,4,100.0,0,19000,60,7.35,379.37,Current,17668.82,1889.09,30.77,28.32,0.0,25.0,True,28,True,False,True,False,False,True,0,True
8.0,CA,RENT,50000.0,23.88,0,2006,3,19,10,46676,25517,0,3,10,0.0,0,5,19400,13,8,7,0,100.0,1,20000,60,15.04,476.22,Current,19314.82,1411.95,52.63,54.67,0.0,61.54,True,15,True,False,True,True,False,True,0,False
2.0,NY,RENT,34500.0,13.11,0,2007,3,7,7,9310,5423,0,7,7,,0,2,1750,7,7,7,0,100.0,0,3600,36,19.42,132.73,Current,3372.95,407.91,100.0,58.25,,100.0,True,14,True,False,True,False,False,True,0,False
3.0,TX,MORTGAGE,35000.0,29.19,0,2007,3,29,21,342725,36173,400,7,21,0.0,0,5,28500,24,19,5,1,100.0,0,6000,36,6.71,184.47,Current,5544.7,551.17,72.41,10.55,0.0,79.17,True,14,True,True,True,False,False,False,0,True
3.0,CA,RENT,110000.0,15.27,0,2005,0,32,25,143694,73083,0,7,25,0.0,0,4,41000,19,14,5,0,100.0,0,9000,36,5.31,271.0,Current,8303.4,807.69,78.12,50.86,0.0,73.68,True,16,False,False,True,False,False,False,0,False
7.0,NY,MORTGAGE,101760.0,14.38,1,2006,1,15,8,98722,73255,0,2,8,0.0,0,3,9200,7,6,4,1,92.9,1,32000,60,12.61,721.73,Current,30831.42,2120.35,53.33,74.2,0.0,85.71,False,15,True,False,True,True,False,True,0,True
2.0,NY,OWN,39000.0,7.24,0,2013,0,4,4,18600,11445,0,3,4,0.0,0,4,18600,4,4,4,0,100.0,0,30000,60,21.45,819.22,Late (16-30 days),29135.83,2421.91,100.0,61.53,0.0,100.0,True,8,False,False,True,False,False,True,1,True
10.0,AL,MORTGAGE,110000.0,7.93,0,1995,1,29,6,120029,29493,0,4,6,0.0,0,1,7400,18,4,2,2,100.0,0,17000,36,6.72,522.74,Current,14838.22,2607.35,20.69,24.57,0.0,22.22,True,26,True,False,True,False,False,True,0,True
10.0,TX,OWN,48000.0,39.25,0,2002,2,44,15,102367,72262,0,6,15,0.0,0,1,2000,12,9,7,1,97.7,0,8000,36,13.58,271.8,Current,7450.01,815.41,34.09,70.59,0.0,75.0,True,19,True,False,True,False,False,True,0,True
9.0,TX,MORTGAGE,64865.0,27.92,0,1996,0,29,20,84385,45072,0,5,20,0.0,0,6,33000,21,18,13,0,100.0,1,12000,36,9.93,386.82,Current,10538.41,1927.48,68.97,53.41,0.0,85.71,True,25,False,False,True,True,False,False,0,True
10.0,CA,MORTGAGE,89400.0,18.0,0,1994,4,39,22,609171,40566,0,10,22,0.0,0,5,32200,23,18,8,4,89.7,1,20000,60,10.42,429.09,Current,18700.51,2133.87,56.41,6.66,0.0,78.26,True,27,True,False,True,True,False,False,0,True
10.0,KS,MORTGAGE,104000.0,2.15,0,2003,0,7,3,322000,8244,0,0,3,0.0,0,1,40000,3,2,1,3,100.0,0,30000,60,10.42,643.63,Current,28447.4,2531.1,42.86,2.56,0.0,66.67,True,18,False,False,False,False,False,False,0,True
10.0,TN,MORTGAGE,405000.0,17.46,1,1994,8,65,30,472861,231313,0,13,30,0.0,0,8,165200,36,22,12,3,95.4,0,17500,36,6.71,538.04,Current,16172.04,1601.07,46.15,48.92,0.0,61.11,False,27,True,False,True,False,False,False,0,True
1.0,PA,RENT,50000.0,17.45,0,1998,3,45,19,83500,33877,0,6,19,0.0,0,6,52800,27,18,11,4,100.0,0,25000,36,9.43,800.01,Current,23023.53,2432.16,42.22,40.57,0.0,66.67,True,23,True,False,True,False,False,False,0,False
4.0,WY,RENT,52000.0,44.75,0,2004,0,22,14,207222,75280,0,2,14,0.0,0,9,44100,16,11,11,3,100.0,0,40000,36,10.41,1298.41,Current,37120.94,3872.1,63.64,36.33,0.0,68.75,True,17,False,False,True,False,False,False,0,False
6.0,IN,MORTGAGE,66000.0,9.53,0,1986,1,10,4,143666,21134,0,1,4,0.0,0,0,0,3,2,1,1,100.0,0,30000,60,14.08,699.3,Current,28586.16,2926.27,40.0,14.71,0.0,66.67,True,35,True,False,True,False,False,True,0,True
5.0,MS,OWN,65000.0,11.5,0,2005,1,58,16,105916,27685,1525,10,16,0.0,0,3,48100,38,15,3,0,98.2,0,10000,36,6.72,307.5,Fully Paid,0.0,10095.6663710513,27.59,26.14,0.0,39.47,True,16,True,True,True,False,False,False,0,True
1.0,UT,RENT,27684.0,28.44,0,2013,0,15,13,51992,47904,0,7,13,0.0,0,1,1200,6,5,5,0,100.0,0,4000,36,12.61,134.03,Current,3815.04,262.46,86.67,92.14,0.0,83.33,True,8,False,False,True,False,False,True,0,False
1.0,WA,RENT,25100.0,22.91,0,2008,0,23,13,86251,65039,0,3,13,0.0,0,3,23900,8,3,3,0,100.0,0,3700,36,15.04,128.34,Fully Paid,0.0,3744.7279352018,56.52,75.41,0.0,37.5,True,13,False,False,True,False,False,False,0,False
3.0,CA,MORTGAGE,82000.0,19.92,0,1994,5,18,6,100694,78211,0,5,6,0.0,0,3,7600,5,4,3,1,100.0,1,32000,60,21.85,881.08,Current,31088.36,2298.76,33.33,77.67,0.0,80.0,True,27,True,False,True,True,False,True,0,True
9.0,MD,MORTGAGE,71000.0,43.24,0,1991,0,35,18,445198,135231,0,5,18,0.0,0,4,93700,21,13,8,5,100.0,0,40000,36,5.32,1204.6,Current,35863.53,4806.58,51.43,30.38,0.0,61.9,True,30,False,False,True,False,False,False,0,True
5.0,NV,MORTGAGE,60000.0,13.34,0,2007,2,9,7,339460,22732,0,5,7,0.0,0,3,16800,6,5,5,1,100.0,1,10000,36,9.92,322.3,Current,9275.14,955.88,77.78,6.7,0.0,83.33,True,14,True,False,True,True,False,False,0,True
10.0,TX,MORTGAGE,132000.0,9.38,0,2002,0,33,12,233198,45502,0,4,12,0.0,0,1,57900,16,7,2,3,100.0,0,10000,36,5.31,301.11,Current,9485.14,615.5,36.36,19.51,0.0,43.75,True,19,False,False,True,False,False,False,0,True
10.0,CO,MORTGAGE,63000.0,28.3,0,1993,4,38,18,306240,68939,0,10,18,0.0,0,7,60400,18,14,10,5,100.0,0,24000,36,6.07,730.89,Fully Paid,0.0,24343.0047811272,47.37,22.51,0.0,77.78,True,28,True,False,True,False,False,False,0,True
0.0,VA,MORTGAGE,35000.0,38.79,0,2000,1,23,7,188117,30510,0,8,7,0.0,0,1,5000,8,3,2,1,100.0,1,9000,36,18.06,325.65,Current,6971.58,2696.87,30.43,16.22,0.0,37.5,True,21,True,False,True,True,False,True,0,True
10.0,CA,RENT,70000.0,17.3,0,2004,4,31,5,59042,50345,0,6,5,0.0,0,1,9000,20,3,2,0,100.0,0,18000,36,20.0,668.95,Current,16486.89,2655.8,16.13,85.27,0.0,15.0,True,17,True,False,True,False,False,True,0,False
5.0,NY,MORTGAGE,57000.0,28.21,0,2006,0,23,12,196697,46086,0,2,12,0.0,0,2,33600,17,8,2,1,100.0,0,25000,36,7.34,775.82,Current,23119.83,2368.25,52.17,23.43,0.0,47.06,True,15,False,False,True,False,False,False,0,True
6.0,FL,MORTGAGE,20000.0,0.0,0,2003,1,13,6,128900,0,0,6,6,0.0,0,0,1800,10,5,0,3,100.0,0,25000,60,17.09,622.53,Current,23911.06,2442.65,46.15,0.0,0.0,50.0,True,18,True,False,True,False,False,True,0,True
10.0,AZ,MORTGAGE,48000.0,31.45,0,2009,0,11,10,71000,40991,0,3,10,0.0,0,3,16800,7,7,6,0,100.0,0,11200,36,6.72,344.4,Current,10063.78,1373.42,90.91,57.73,0.0,100.0,True,12,False,False,True,False,False,False,0,True
10.0,AZ,MORTGAGE,53000.0,11.12,0,1989,6,19,9,379955,25702,0,3,9,0.0,0,1,68200,13,7,1,4,100.0,0,5000,36,5.31,150.56,Current,4612.99,450.2,47.37,6.76,0.0,53.85,True,32,True,False,True,False,False,False,0,True
7.0,IL,RENT,130000.0,21.24,0,2007,8,42,22,503826,92146,0,9,22,0.0,0,4,68800,18,15,5,2,100.0,0,40000,60,15.05,952.65,Current,38161.85,3777.16,52.38,18.29,0.0,83.33,True,14,True,False,True,False,False,False,0,False
,ID,OWN,40000.0,28.47,0,1999,1,23,10,70683,40311,0,3,10,0.0,0,2,19300,8,6,2,1,100.0,1,7500,36,7.97,234.92,Current,6562.09,1171.28,43.48,57.03,0.0,75.0,True,22,True,False,True,True,False,False,0,True
4.0,FL,RENT,15000.0,20.48,1,2003,3,37,15,257794,80201,0,2,15,0.0,0,2,8000,23,8,7,1,97.3,0,4075,36,20.0,151.45,Fully Paid,0.0,4334.2177712347,40.54,31.11,0.0,34.78,False,18,True,False,True,False,False,False,0,False
0.0,MI,RENT,80000.0,28.52,0,2004,6,46,15,185073,142263,0,11,15,0.0,0,3,39200,20,10,4,0,100.0,0,15000,36,10.42,486.98,Current,13555.33,1939.24,32.61,76.87,0.0,50.0,True,17,True,False,True,False,False,False,0,False
2.0,VA,OWN,39000.0,33.97,0,2005,1,21,11,62421,45055,0,2,11,0.0,0,4,6900,13,7,5,0,90.5,0,1200,36,10.41,38.96,Current,1113.6,116.19,52.38,72.18,0.0,53.85,True,16,True,False,True,False,False,False,0,True
7.0,NY,RENT,66000.0,22.34,0,2006,2,34,23,74600,27928,0,5,23,0.0,0,14,43200,32,21,18,0,100.0,0,22000,36,7.96,689.0,In Grace Period,20910.26,1358.54,67.65,37.44,0.0,65.62,True,15,True,False,True,False,False,False,1,False
10.0,PA,MORTGAGE,124000.0,18.81,0,1998,0,38,22,217900,57889,0,1,22,0.0,0,5,16200,29,20,17,2,100.0,0,40000,36,11.98,1328.2,Current,37185.49,3957.98,57.89,26.57,0.0,68.97,True,23,False,False,True,False,False,True,0,True
8.0,TX,RENT,84000.0,10.44,0,2010,0,8,4,40800,20421,363,2,4,0.0,0,1,800,4,2,2,0,100.0,0,40000,36,9.93,1289.38,Current,36118.63,5135.45,50.0,50.05,0.0,50.0,True,11,False,True,True,False,False,True,0,False
1.0,NJ,RENT,39900.0,5.89,0,1983,0,6,4,41600,23676,1327,2,4,0.0,0,2,21100,5,3,3,0,83.3,0,3000,36,13.59,101.94,Current,2652.39,505.17,66.67,56.91,0.0,60.0,True,38,False,True,True,False,False,False,0,False
4.0,NY,OWN,100000.0,7.56,2,1999,1,30,13,73822,50126,0,1,13,0.0,0,1,16300,18,3,1,0,85.7,0,17000,36,6.07,517.72,Current,15698.25,1547.43,43.33,67.9,0.0,16.67,False,22,True,False,True,False,False,True,0,True
10.0,TN,MORTGAGE,65000.0,4.21,0,1982,1,12,5,129637,5099,0,2,5,0.0,0,2,16000,7,3,2,3,100.0,0,7200,36,7.96,225.49,Current,6663.27,673.29,41.67,3.93,0.0,42.86,True,39,True,False,True,False,False,False,0,True
0.0,CA,MORTGAGE,170000.0,11.55,0,2003,1,15,10,74719,49344,0,4,10,0.0,0,5,25000,8,6,5,1,100.0,1,22000,60,30.17,714.08,Fully Paid,0.0,23915.363070303,66.67,66.04,0.0,75.0,True,18,True,False,True,True,False,False,0,True
10.0,NY,OWN,90000.0,8.83,0,1990,3,18,11,433569,28738,0,7,11,0.0,0,2,15900,15,9,5,2,88.9,0,35000,36,7.96,1096.13,Current,33266.34,2161.3,61.11,6.63,0.0,60.0,True,31,True,False,True,False,False,True,0,True
5.0,CO,RENT,20000.0,1.52,0,2002,1,4,4,10800,477,0,3,4,0.0,0,2,10800,4,4,2,0,100.0,0,3500,36,7.35,108.64,Current,3058.61,540.34,100.0,4.42,0.0,100.0,True,19,True,False,True,False,False,False,0,False
